2026-05-05,66,"kitty","animals",0.02,0.03,0.04,0.07,0.08,0.19,0.14,0.24,0.41,0.32,0.33
2026-05-05,67,"lamb","animals",0.01,0,0.01,0.02,0.01,0.01,0.02,0.03,0.03,0.06,0.08
2026-05-05,68,"lion","animals",0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.07,0.08,0.13,0.17
2026-05-05,69,"monkey","animals",0.01,0.01,0.01,0.03,0.02,0.02,0.03,0.11,0.11,0.2,0.22
2026-05-05,70,"mouse","animals",0.01,0,0.01,0.02,0.02,0.01,0.02,0.06,0.07,0.12,0.15
2026-05-05,71,"owl","animals",0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.05,0.11,0.19,0.24
2026-05-05,72,"penguin","animals",0.01,0,0.01,0.01,0.01,0,0.01,0.02,0.01,0.08,0.1
2026-05-05,73,"pig","animals",0.01,0,0.02,0.01,0.03,0.04,0.03,0.1,0.15,0.18,0.23
2026-05-05,74,"pony","animals",0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.03,0.05,0.06
2026-05-05,75,"puppy","animals",0.01,0.01,0.02,0.04,0.05,0.05,0.07,0.15,0.18,0.28,0.3
2026-05-05,76,"sheep","animals",0.01,0,0.01,0.01,0.02,0.01,0.04,0.06,0.07,0.15,0.19
2026-05-05,77,"squirrel","animals",0.01,0,0,0.01,0.01,0.02,0.02,0.04,0.04,0.09,0.11
2026-05-05,78,"teddybear","animals",0.01,0,0.01,0.02,0.03,0.05,0.05,0.12,0.16,0.16,0.2
2026-05-05,79,"tiger","animals",0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.05,0.07,0.1,0.14
2026-05-05,80,"turkey","animals",0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.06,0.06
2026-05-05,81,"turtle","animals",0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.05,0.1,0.16,0.23
2026-05-05,82,"airplane","vehicles",0.01,0,0.01,0.03,0.03,0.04,0.04,0.1,0.22,0.2,0.3
2026-05-05,83,"bicycle","vehicles",0.01,0,0.01,0.02,0.02,0.02,0.03,0.08,0.12,0.15,0.22
2026-05-05,84,"bus","vehicles",0.02,0.01,0.02,0.02,0.04,0.03,0.06,0.1,0.14,0.24,0.33
2026-05-05,85,"car","vehicles",0.03,0.01,0.02,0.03,0.06,0.1,0.14,0.22,0.34,0.37,0.51
2026-05-05,86,"firetruck","vehicles",0.01,0.01,0,0.03,0.02,0.01,0.02,0.06,0.04,0.08,0.14
2026-05-05,87,"motorcycle","vehicles",0.01,0,0,0.02,0.02,0,0.02,0.03,0.02,0.06,0.09
2026-05-05,88,"stroller","vehicles",0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.05,0.06,0.1,0.14
2026-05-05,89,"train","vehicles",0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.09,0.12,0.19,0.23
2026-05-05,90,"truck","vehicles",0.01,0,0,0.03,0.04,0.05,0.06,0.18,0.25,0.26,0.37
2026-05-05,91,"ball","toys",0.04,0.03,0.08,0.14,0.2,0.36,0.4,0.51,0.72,0.71,0.76
2026-05-05,92,"balloon","toys",0,0,0.02,0.04,0.07,0.16,0.14,0.26,0.44,0.36,0.45
2026-05-05,93,"block","toys",0.01,0.01,0.03,0.02,0.03,0.05,0.04,0.13,0.19,0.22,0.25
2026-05-05,94,"book","toys",0.02,0.02,0.03,0.09,0.11,0.19,0.23,0.32,0.51,0.49,0.61
2026-05-05,95,"bubbles","toys",0.01,0,0.02,0.05,0.06,0.08,0.09,0.18,0.36,0.38,0.51
2026-05-05,96,"doll","toys",0.02,0.01,0.03,0.03,0.03,0.06,0.07,0.13,0.17,0.16,0.25
2026-05-05,97,"pen","toys",0.01,0,0.01,0.02,0.02,0.01,0.03,0.05,0.05,0.07,0.12
2026-05-05,98,"toy (object)","toys",0.01,0.01,0.04,0.03,0.03,0.02,0.04,0.1,0.1,0.14,0.16
2026-05-05,99,"apple","food_drink",0,0.01,0.01,0.05,0.03,0.07,0.13,0.18,0.31,0.37,0.52
2026-05-05,100,"banana","food_drink",0.02,0.04,0.03,0.09,0.13,0.21,0.23,0.29,0.51,0.53,0.64
2026-05-05,101,"bread","food_drink",0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.09,0.14,0.18,0.24
2026-05-05,102,"butter","food_drink",0.01,0.01,0,0.02,0.01,0.01,0.02,0.02,0.04,0.05,0.08
2026-05-05,103,"cake","food_drink",0.01,0.01,0.02,0.03,0.02,0.02,0.04,0.07,0.08,0.1,0.13
2026-05-05,104,"candy","food_drink",0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.06,0.07,0.08,0.09
2026-05-05,105,"carrots","food_drink",0.01,0.01,0,0.01,0.01,0.01,0.02,0.05,0.06,0.11,0.12
2026-05-05,106,"cereal","food_drink",0,0.01,0.01,0.02,0.02,0.02,0.04,0.08,0.1,0.11,0.14
2026-05-05,107,"cheerios","food_drink",0.01,0.01,0.01,0.03,0.02,0.04,0.06,0.11,0.14,0.17,0.21
2026-05-05,108,"cheese","food_drink",0.01,0.01,0.01,0.03,0.06,0.09,0.09,0.2,0.35,0.42,0.48
2026-05-05,109,"chicken (food)","food_drink",0.01,0.01,0,0.02,0.01,0.02,0.04,0.09,0.08,0.12,0.17
2026-05-05,110,"coffee","food_drink",0.01,0,0.01,0.01,0.01,0.01,0.03,0.03,0.04,0.1,0.15
2026-05-05,111,"cookie","food_drink",0.02,0.02,0.03,0.04,0.04,0.09,0.09,0.2,0.34,0.29,0.37
2026-05-05,112,"cracker","food_drink",0.01,0.01,0.02,0.03,0.04,0.09,0.07,0.21,0.32,0.33,0.37
2026-05-05,113,"drink (beverage)","food_drink",0.02,0.01,0.01,0.03,0.03,0.06,0.07,0.11,0.19,0.18,0.25
2026-05-05,114,"egg","food_drink",0,0,0.01,0.02,0.02,0.02,0.04,0.09,0.1,0.2,0.23
2026-05-05,115,"fish (food)","food_drink",0.01,0,0.01,0.02,0.01,0.03,0.03,0.07,0.13,0.13,0.16
2026-05-05,116,"food","food_drink",0.01,0.01,0.01,0.02,0.03,0.02,0.04,0.07,0.08,0.16,0.19
2026-05-05,117,"ice cream","food_drink",0.01,0,0.01,0.02,0.02,0.02,0.02,0.06,0.09,0.1,0.13
2026-05-05,118,"juice","food_drink",0.02,0.01,0.02,0.04,0.04,0.1,0.09,0.22,0.42,0.28,0.28
2026-05-05,119,"meat","food_drink",0,0,0,0.01,0.01,0.01,0.02,0.04,0.04,0.05,0.06
2026-05-05,120,"milk","food_drink",0.03,0.01,0.02,0.05,0.09,0.1,0.15,0.23,0.32,0.4,0.49
2026-05-05,121,"noodles","food_drink",0.01,0,0.01,0.02,0.01,0.02,0.02,0.04,0.08,0.13,0.2
2026-05-05,122,"orange (food)","food_drink",0.02,0,0.01,0.02,0.02,0.01,0.03,0.06,0.08,0.17,0.17
2026-05-05,123,"peas","food_drink",0.01,0,0,0.02,0.01,0.02,0.02,0.07,0.12,0.14,0.2
2026-05-05,124,"pizza","food_drink",0.01,0,0.01,0.02,0.01,0.01,0.02,0.05,0.09,0.16,0.19
2026-05-05,125,"raisin","food_drink",0.01,0,0,0.01,0.01,0.01,0.02,0.03,0.04,0.1,0.08
2026-05-05,126,"spaghetti","food_drink",0.02,0,0.01,0.02,0.01,0.01,0.02,0.04,0.05,0.08,0.09
2026-05-05,127,"toast","food_drink",0,0,0,0.02,0.01,0.02,0.04,0.07,0.09,0.13,0.2
2026-05-05,128,"water (beverage)","food_drink",0.01,0.01,0.03,0.05,0.08,0.09,0.13,0.22,0.3,0.37,0.48
2026-05-05,129,"beads","clothing",0,0,0,0.01,0.01,0.01,0.01,0.02,0.05,0.03,0.03
2026-05-05,130,"bib","clothing",0,0.01,0,0.02,0.01,0.02,0.02,0.08,0.14,0.13,0.2
2026-05-05,131,"boots","clothing",0,0,0.01,0.02,0.01,0.02,0.04,0.07,0.08,0.22,0.33
2026-05-05,132,"button","clothing",0.01,0,0,0.02,0.02,0.04,0.04,0.08,0.17,0.15,0.2
2026-05-05,133,"coat","clothing",0,0.01,0,0.02,0.01,0.02,0.04,0.05,0.08,0.12,0.19
2026-05-05,134,"diaper","clothing",0.01,0.01,0.01,0.02,0.05,0.07,0.07,0.13,0.27,0.24,0.3
2026-05-05,135,"dress (object)","clothing",0.01,0,0.01,0.01,0.01,0.01,0.02,0.04,0.05,0.05,0.07
2026-05-05,136,"hat","clothing",0.02,0,0.01,0.03,0.05,0.07,0.11,0.19,0.31,0.35,0.46
2026-05-05,137,"jacket","clothing",0,0,0,0.01,0.01,0.01,0.02,0.05,0.06,0.11,0.16
2026-05-05,138,"jeans","clothing",0,0,0.01,0.01,0.01,0,0.02,0.03,0.02,0.03,0.04
2026-05-05,139,"necklace","clothing",0.01,0,0,0.01,0,0.01,0.01,0.04,0.04,0.05,0.07
2026-05-05,140,"pajamas","clothing",0.02,0,0,0.02,0.01,0.01,0.03,0.07,0.05,0.09,0.13
2026-05-05,141,"pants","clothing",0.01,0,0.01,0.01,0.01,0.01,0.03,0.04,0.07,0.13,0.23
2026-05-05,142,"shirt","clothing",0,0.01,0.01,0.02,0.02,0.01,0.04,0.08,0.09,0.14,0.18
2026-05-05,143,"shoe","clothing",0.02,0,0.01,0.04,0.05,0.12,0.12,0.29,0.46,0.44,0.52
2026-05-05,144,"shorts","clothing",0.01,0,0.01,0.01,0.01,0.01,0.02,0.05,0.04,0.05,0.05
2026-05-05,145,"sock","clothing",0.01,0,0,0.03,0.03,0.07,0.07,0.18,0.31,0.31,0.42
2026-05-05,146,"sweater","clothing",0.01,0,0.01,0.02,0.01,0,0.01,0.02,0.03,0.05,0.05
2026-05-05,147,"zipper","clothing",0.01,0,0.01,0.02,0.01,0.01,0.02,0.03,0.03,0.07,0.09
2026-05-05,148,"arm","body_parts",0,0.01,0.01,0.01,0.02,0.02,0.03,0.05,0.08,0.12,0.18
2026-05-05,149,"belly button","body_parts",0.01,0,0,0.03,0.02,0.04,0.07,0.13,0.21,0.23,0.32
2026-05-05,150,"cheek","body_parts",0.01,0,0.01,0.02,0.01,0.01,0.03,0.04,0.06,0.12,0.14
2026-05-05,151,"ear","body_parts",0.01,0,0.01,0.02,0.03,0.04,0.08,0.15,0.27,0.26,0.36
2026-05-05,152,"eye","body_parts",0.02,0.01,0.03,0.03,0.04,0.09,0.09,0.2,0.43,0.36,0.46
2026-05-05,153,"face","body_parts",0,0.01,0.01,0.03,0.01,0.01,0.02,0.05,0.05,0.08,0.1
2026-05-05,154,"foot","body_parts",0.02,0,0.01,0.03,0.02,0.03,0.04,0.11,0.17,0.23,0.29
2026-05-05,155,"finger","body_parts",0.02,0,0.01,0.02,0.02,0.01,0.02,0.06,0.06,0.09,0.11
2026-05-05,156,"hair","body_parts",0.01,0,0.01,0.02,0.02,0.04,0.06,0.11,0.21,0.22,0.33
2026-05-05,157,"hand","body_parts",0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.07,0.12,0.15,0.22
2026-05-05,158,"head","body_parts",0.01,0.01,0.01,0.02,0.03,0.02,0.04,0.08,0.12,0.17,0.23
2026-05-05,159,"knee","body_parts",0.01,0,0.01,0.02,0.01,0.02,0.02,0.06,0.1,0.13,0.18
2026-05-05,160,"leg","body_parts",0,0.01,0.01,0.02,0.02,0.01,0.02,0.04,0.05,0.08,0.1
2026-05-05,161,"mouth","body_parts",0,0.01,0.01,0.02,0.03,0.04,0.06,0.13,0.17,0.22,0.27
2026-05-05,162,"nose","body_parts",0,0.01,0.02,0.03,0.04,0.07,0.12,0.21,0.38,0.35,0.46
2026-05-05,163,"owie/boo boo","body_parts",0.02,0.03,0.03,0.03,0.06,0.06,0.08,0.15,0.28,0.32,0.37
2026-05-05,164,"tooth","body_parts",0,0.01,0.01,0.02,0.02,0.02,0.03,0.12,0.18,0.23,0.27
2026-05-05,165,"toe","body_parts",0.01,0.01,0.01,0.02,0.02,0.03,0.05,0.12,0.17,0.19,0.27
2026-05-05,166,"tongue","body_parts",0,0.01,0,0.01,0.01,0.01,0.02,0.06,0.05,0.09,0.11
2026-05-05,167,"tummy","body_parts",0.01,0.01,0.01,0.03,0.02,0.02,0.04,0.09,0.12,0.16,0.2
2026-05-05,168,"bathroom","furniture_rooms",0,0.01,0,0.02,0.01,0.01,0.02,0.05,0.03,0.07,0.08
2026-05-05,169,"bathtub","furniture_rooms",0,0.01,0.01,0.03,0.03,0.04,0.07,0.1,0.17,0.17,0.24
2026-05-05,170,"bed","furniture_rooms",0,0.02,0.02,0.03,0.03,0.03,0.04,0.09,0.1,0.17,0.22
2026-05-05,171,"bedroom","furniture_rooms",0.01,0.01,0,0.02,0.01,0,0.01,0.04,0.03,0.04,0.05
2026-05-05,172,"chair","furniture_rooms",0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.09,0.13,0.16,0.24
2026-05-05,173,"couch","furniture_rooms",0.01,0,0,0.02,0.01,0.01,0.01,0.04,0.03,0.08,0.12
2026-05-05,174,"crib","furniture_rooms",0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.04,0.03,0.06,0.05
2026-05-05,175,"door","furniture_rooms",0.01,0,0.01,0.03,0.03,0.04,0.04,0.11,0.22,0.2,0.23
2026-05-05,176,"drawer","furniture_rooms",0.01,0,0,0.01,0.01,0,0.01,0.02,0.02,0.03,0.04
2026-05-05,177,"garage","furniture_rooms",0.01,0.01,0,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.04
2026-05-05,178,"high chair","furniture_rooms",0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.05,0.06,0.09
2026-05-05,179,"kitchen","furniture_rooms",0,0.01,0,0.02,0.01,0.01,0.02,0.03,0.04,0.05,0.07
2026-05-05,180,"living room","furniture_rooms",0,0.01,0.01,0.02,0.01,0,0.01,0.02,0.01,0.03,0.02
2026-05-05,181,"oven","furniture_rooms",0,0.01,0,0.02,0.01,0,0.01,0.02,0.02,0.04,0.04
2026-05-05,182,"play pen","furniture_rooms",0,0.01,0,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.02
2026-05-05,183,"potty","furniture_rooms",0.01,0.01,0.01,0.02,0.03,0.01,0.03,0.07,0.1,0.12,0.23
2026-05-05,184,"refrigerator","furniture_rooms",0,0,0,0.02,0.01,0.01,0.02,0.03,0.02,0.04,0.04
2026-05-05,185,"rocking chair","furniture_rooms",0.01,0,0.01,0.02,0.01,0.01,0.01,0.02,0.04,0.04,0.05
2026-05-05,186,"sink","furniture_rooms",0.01,0,0.01,0.02,0.01,0.01,0.01,0.04,0.02,0.05,0.05
2026-05-05,187,"stairs","furniture_rooms",0.01,0.01,0,0.01,0.01,0.01,0.02,0.04,0.06,0.1,0.12
2026-05-05,188,"stove","furniture_rooms",0.01,0.01,0,0.01,0.01,0,0.01,0.04,0.02,0.03,0.03
2026-05-05,189,"table","furniture_rooms",0.01,0,0.02,0.01,0.01,0.01,0.01,0.05,0.04,0.09,0.11
2026-05-05,190,"TV","furniture_rooms",0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.09,0.11,0.11,0.12
2026-05-05,191,"window","furniture_rooms",0.01,0,0.01,0.02,0.02,0.01,0.02,0.06,0.05,0.08,0.07
2026-05-05,192,"blanket","household",0,0.01,0.01,0.02,0.03,0.04,0.05,0.1,0.16,0.16,0.22
2026-05-05,193,"bottle","household",0.03,0.05,0.1,0.1,0.1,0.22,0.17,0.29,0.41,0.33,0.41
2026-05-05,194,"bowl","household",0,0,0.01,0.02,0.02,0.02,0.04,0.09,0.11,0.16,0.21
2026-05-05,195,"box","household",0.01,0,0.01,0.02,0.02,0.03,0.04,0.08,0.1,0.14,0.13
2026-05-05,196,"broom","household",0.01,0,0,0.02,0.01,0.02,0.02,0.09,0.09,0.07,0.1
2026-05-05,197,"brush","household",0.01,0.01,0.01,0.03,0.02,0.04,0.03,0.1,0.16,0.15,0.2
2026-05-05,198,"clock","household",0.01,0,0.01,0.02,0.01,0.03,0.02,0.07,0.13,0.12,0.14
2026-05-05,199,"comb","household",0,0,0,0.02,0.01,0.01,0.02,0.04,0.05,0.07,0.06
2026-05-05,200,"cup","household",0.01,0.01,0.01,0.04,0.04,0.06,0.06,0.13,0.21,0.24,0.26
2026-05-05,201,"dish","household",0,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.03,0.03,0.04
2026-05-05,202,"fork","household",0,0,0,0.01,0.01,0.01,0.03,0.06,0.07,0.13,0.18
2026-05-05,203,"glass","household",0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.03,0.05,0.04
2026-05-05,204,"glasses","household",0.01,0,0.01,0.01,0.01,0.02,0.02,0.08,0.09,0.09,0.14
2026-05-05,205,"hammer","household",0.01,0,0,0.02,0.01,0,0.01,0.04,0.04,0.04,0.06
2026-05-05,206,"keys","household",0.01,0.01,0.01,0.02,0.03,0.06,0.07,0.18,0.32,0.25,0.34
2026-05-05,207,"lamp","household",0.01,0,0.01,0.01,0.01,0,0.02,0.03,0.02,0.03,0.04
2026-05-05,208,"light","household",0,0.01,0,0.02,0.03,0.07,0.05,0.14,0.23,0.24,0.26
2026-05-05,209,"medicine","household",0,0,0,0.01,0.01,0.01,0.01,0.03,0.04,0.04,0.08
2026-05-05,210,"money","household",0,0,0.01,0.02,0.01,0.01,0.02,0.05,0.06,0.06,0.09
2026-05-05,211,"paper","household",0.01,0,0.01,0.01,0.01,0.02,0.02,0.06,0.08,0.07,0.11
2026-05-05,212,"penny","household",0.01,0.01,0,0.02,0.01,0.01,0.02,0.03,0.01,0.02,0.02
2026-05-05,213,"picture","household",0.01,0,0,0.02,0.02,0.01,0.02,0.04,0.04,0.07,0.06
2026-05-05,214,"pillow","household",0.01,0,0.01,0.02,0.01,0.02,0.02,0.06,0.09,0.09,0.12
2026-05-05,215,"plant","household",0.01,0,0,0.03,0.01,0.01,0.02,0.04,0.03,0.04,0.07
2026-05-05,216,"plate","household",0,0,0.01,0.02,0.01,0.01,0.01,0.04,0.03,0.07,0.09
2026-05-05,217,"purse","household",0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.05,0.05,0.09
2026-05-05,218,"radio","household",0.01,0.01,0,0.02,0.01,0,0.01,0.02,0.01,0.03,0.03
2026-05-05,219,"scissors","household",0.01,0,0,0.02,0.01,0,0.01,0.02,0.01,0.02,0.03
2026-05-05,220,"soap","household",0,0,0.02,0.02,0.01,0.01,0.02,0.04,0.07,0.11,0.11
2026-05-05,221,"spoon","household",0,0.01,0.01,0.02,0.02,0.03,0.05,0.12,0.19,0.22,0.28
2026-05-05,222,"telephone","household",0,0.01,0.01,0.01,0.02,0.03,0.04,0.13,0.15,0.17,0.23
2026-05-05,223,"toothbrush","household",0,0.01,0.01,0.02,0.01,0.02,0.02,0.1,0.12,0.16,0.21
2026-05-05,224,"towel","household",0,0,0.01,0.01,0.01,0.01,0.01,0.04,0.06,0.09,0.11
2026-05-05,225,"trash","household",0,0.01,0.01,0.02,0.01,0.02,0.02,0.05,0.07,0.1,0.12
2026-05-05,226,"vacuum","household",0.01,0,0,0.02,0.01,0.01,0.02,0.03,0.05,0.07,0.09
2026-05-05,227,"watch (object)","household",0,0.01,0,0.01,0.01,0.01,0.01,0.05,0.07,0.08,0.08
2026-05-05,228,"backyard","outside",0,0,0,0.01,0.01,0.01,0.01,0.03,0.03,0.03,0.04
2026-05-05,229,"beach","outside",0.01,0.01,0,0.01,0.01,0.01,0.02,0.02,0.04,0.03,0.07
2026-05-05,230,"church*","outside",0,0,0,0.01,0.01,0.01,0.02,0.04,0.02,0.02,0.04
2026-05-05,231,"flower","outside",0.01,0,0.02,0.02,0.02,0.04,0.04,0.11,0.18,0.19,0.24
2026-05-05,232,"garden","outside",0.01,0,0,0.01,0.01,0,0.01,0.02,0.01,0.02,0.04
2026-05-05,233,"home","outside",0,0.01,0.02,0.02,0.02,0.02,0.03,0.06,0.08,0.1,0.16
2026-05-05,234,"house","outside",0,0,0.01,0.01,0.01,0.02,0.03,0.06,0.08,0.09,0.1
2026-05-05,235,"moon","outside",0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.07,0.2,0.2,0.26
2026-05-05,236,"outside","outside",0.01,0,0,0.03,0.03,0.06,0.05,0.14,0.21,0.22,0.28
2026-05-05,237,"park","outside",0,0.01,0.01,0.02,0.02,0.01,0.02,0.05,0.07,0.13,0.18
2026-05-05,238,"party","outside",0.01,0.01,0.01,0.01,0.01,0,0.01,0.03,0.01,0.02,0.04
2026-05-05,239,"pool","outside",0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.07,0.08,0.1,0.11
2026-05-05,240,"rain","outside",0.01,0,0.01,0.02,0.01,0.01,0.02,0.05,0.06,0.1,0.13
2026-05-05,241,"rock","outside",0.01,0,0,0.02,0.02,0.01,0.03,0.07,0.11,0.16,0.21
2026-05-05,242,"school","outside",0.01,0,0.01,0.02,0.01,0,0.01,0.04,0.03,0.03,0.06
2026-05-05,243,"shovel","outside",0,0,0,0.02,0.01,0,0.01,0.02,0.03,0.04,0.05
2026-05-05,244,"sky","outside",0,0.01,0.01,0.01,0.02,0.01,0.02,0.04,0.06,0.06,0.07
2026-05-05,245,"slide (object)","outside",0,0.01,0,0.02,0.01,0.01,0.01,0.07,0.08,0.12,0.17
2026-05-05,246,"snow","outside",0.01,0,0.01,0.02,0.01,0.01,0.01,0.02,0.03,0.06,0.08
2026-05-05,247,"star","outside",0,0,0.01,0.01,0.01,0.01,0.03,0.05,0.1,0.14,0.2
2026-05-05,248,"store","outside",0,0.01,0,0.01,0.01,0.01,0.02,0.03,0.04,0.06,0.07
2026-05-05,249,"sun","outside",0,0,0.01,0.01,0.02,0.01,0.02,0.05,0.05,0.1,0.14
2026-05-05,250,"swing (object)","outside",0,0,0,0.01,0.01,0.01,0.02,0.04,0.11,0.14,0.18
2026-05-05,251,"tree","outside",0,0.01,0.01,0.03,0.03,0.04,0.06,0.11,0.2,0.21,0.27
2026-05-05,252,"water (not beverage)","outside",0,0.01,0.01,0.02,0.03,0.05,0.06,0.12,0.23,0.23,0.27
2026-05-05,253,"work (place)","outside",0,0.01,0,0.01,0.01,0.01,0.01,0.04,0.05,0.06,0.09
2026-05-05,254,"zoo","outside",0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.04
2026-05-05,255,"aunt","people",0,0.01,0.01,0.02,0.02,0.02,0.04,0.08,0.06,0.09,0.11
2026-05-05,256,"baby","people",0.01,0.03,0.06,0.08,0.11,0.21,0.2,0.33,0.53,0.44,0.58
2026-05-05,257,"babysitter","people",0,0,0,0.01,0.01,0.01,0,0.02,0.01,0,0.02
2026-05-05,258,"babysitter's name","people",0,0,0.02,0.02,0.02,0.06,0.04,0.07,0.17,0.11,0.12
2026-05-05,259,"boy","people",0,0.01,0.01,0.02,0.02,0.02,0.01,0.07,0.07,0.04,0.09
2026-05-05,260,"brother","people",0,0.01,0.03,0.04,0.04,0.04,0.05,0.09,0.08,0.09,0.07
2026-05-05,261,"child","people",0,0,0,0.01,0.01,0.01,0.01,0.03,0.01,0.02,0.03
2026-05-05,262,"daddy*","people",0.16,0.23,0.38,0.44,0.49,0.64,0.56,0.65,0.82,0.71,0.81
2026-05-05,263,"girl","people",0,0.01,0.01,0.01,0.02,0.02,0.02,0.05,0.07,0.05,0.09
2026-05-05,264,"grandma*","people",0.03,0.03,0.09,0.08,0.12,0.17,0.2,0.23,0.38,0.4,0.51
2026-05-05,265,"grandpa*","people",0.02,0.03,0.06,0.06,0.07,0.14,0.15,0.17,0.32,0.36,0.42
2026-05-05,266,"lady","people",0,0.01,0.01,0.01,0.01,0,0.01,0.02,0.03,0.02,0.04
2026-05-05,267,"man","people",0,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.03,0.06
